DATE,CreditSpread,VIX,USREC
2021-01-19,0.99,23.24,0.0
2021-01-20,0.99,21.58,0.0
2021-01-21,1.0,21.32,0.0
2021-01-22,1.01,21.91,0.0
2021-01-25,1.02,23.19,0.0
2021-01-26,1.02,23.02,0.0
2021-01-27,1.03,37.21,0.0
2021-01-28,1.02,30.21,0.0
2021-01-29,1.02,33.09,0.0
2021-02-01,1.03,30.24,0.0
2021-02-02,1.02,25.56,0.0
2021-02-03,1.01,22.91,0.0
2021-02-04,1.0,21.77,0.0
2021-02-05,0.99,20.87,0.0
2021-02-08,0.98,21.24,0.0
2021-02-09,0.98,21.63,0.0
2021-02-10,0.98,21.99,0.0
2021-02-11,0.98,21.25,0.0
2021-02-12,0.97,19.97,0.0
2021-02-15,0.97,19.97,0.0
2021-02-16,0.95,21.46,0.0
2021-02-17,0.94,21.5,0.0
2021-02-18,0.94,22.49,0.0
2021-02-19,0.94,22.05,0.0
2021-02-22,0.95,23.45,0.0
2021-02-23,0.97,23.11,0.0
2021-02-24,0.96,21.34,0.0
2021-02-25,0.95,28.89,0.0
2021-02-26,0.95,27.95,0.0
2021-03-01,0.96,23.35,0.0
2021-03-02,0.96,24.1,0.0
2021-03-03,0.95,26.67,0.0
2021-03-04,0.97,28.57,0.0
2021-03-05,1.0,24.66,0.0
2021-03-08,1.02,25.47,0.0
2021-03-09,1.04,24.03,0.0
2021-03-10,1.04,22.56,0.0
2021-03-11,1.02,21.91,0.0
2021-03-12,1.02,20.69,0.0
2021-03-15,1.02,20.03,0.0
2021-03-16,1.01,19.79,0.0
2021-03-17,1.02,19.23,0.0
2021-03-18,1.0,21.58,0.0
2021-03-19,1.0,20.95,0.0
2021-03-22,1.0,18.88,0.0
2021-03-23,1.01,20.3,0.0
2021-03-24,1.01,21.2,0.0
2021-03-25,1.02,19.81,0.0
2021-03-26,1.01,18.86,0.0
2021-03-29,1.0,20.74,0.0
2021-03-30,0.99,19.61,0.0
2021-03-31,0.97,19.4,0.0
2021-04-01,0.95,17.33,0.0
2021-04-02,0.95,17.33,0.0
2021-04-05,0.94,17.91,0.0
2021-04-06,0.95,18.12,0.0
2021-04-07,0.95,17.16,0.0
2021-04-08,0.95,16.95,0.0
2021-04-09,0.94,16.69,0.0
2021-04-12,0.94,16.91,0.0
2021-04-13,0.94,16.65,0.0
2021-04-14,0.93,16.99,0.0
2021-04-15,0.94,16.57,0.0
2021-04-16,0.94,16.25,0.0
2021-04-19,0.95,17.29,0.0
2021-04-20,0.96,18.68,0.0
2021-04-21,0.96,17.5,0.0
2021-04-22,0.96,18.71,0.0
2021-04-23,0.95,17.33,0.0
2021-04-26,0.95,17.64,0.0
2021-04-27,0.94,17.56,0.0
2021-04-28,0.94,17.28,0.0
2021-04-29,0.94,17.61,0.0
2021-04-30,0.94,18.61,0.0
2021-05-03,0.94,18.31,0.0
2021-05-04,0.94,19.48,0.0
2021-05-05,0.94,19.15,0.0
2021-05-06,0.94,18.39,0.0
2021-05-07,0.93,16.69,0.0
2021-05-10,0.93,19.66,0.0
2021-05-11,0.93,21.84,0.0
2021-05-12,0.93,27.59,0.0
2021-05-13,0.93,23.13,0.0
2021-05-14,0.92,18.81,0.0
2021-05-17,0.91,19.72,0.0
2021-05-18,0.91,21.34,0.0
2021-05-19,0.92,22.18,0.0
2021-05-20,0.92,20.67,0.0
2021-05-21,0.91,20.15,0.0
2021-05-24,0.91,18.4,0.0
2021-05-25,0.9,18.84,0.0
2021-05-26,0.9,17.36,0.0
2021-05-27,0.9,16.74,0.0
2021-05-28,0.9,16.76,0.0
2021-05-31,0.91,16.76,0.0
2021-06-01,0.91,17.9,0.0
2021-06-02,0.9,17.48,0.0
2021-06-03,0.9,18.04,0.0
2021-06-04,0.91,16.42,0.0
2021-06-07,0.91,16.42,0.0
2021-06-08,0.91,17.07,0.0
2021-06-09,0.91,17.89,0.0
2021-06-10,0.91,16.1,0.0
2021-06-11,0.9,15.65,0.0
2021-06-14,0.89,16.39,0.0
2021-06-15,0.89,17.02,0.0
2021-06-16,0.87,18.15,0.0
2021-06-17,0.87,17.75,0.0
2021-06-18,0.87,20.7,0.0
2021-06-21,0.87,17.89,0.0
2021-06-22,0.88,16.66,0.0
2021-06-23,0.88,16.32,0.0
2021-06-24,0.87,15.97,0.0
2021-06-25,0.86,15.62,0.0
2021-06-28,0.86,15.76,0.0
2021-06-29,0.86,16.02,0.0
2021-06-30,0.86,15.83,0.0
2021-07-01,0.87,15.48,0.0
2021-07-02,0.87,15.07,0.0
2021-07-05,0.87,15.07,0.0
2021-07-06,0.87,16.44,0.0
2021-07-07,0.88,16.2,0.0
2021-07-08,0.9,19.0,0.0
2021-07-09,0.9,16.18,0.0
2021-07-12,0.9,16.17,0.0
2021-07-13,0.89,17.12,0.0
2021-07-14,0.89,16.33,0.0
2021-07-15,0.9,17.01,0.0
2021-07-16,0.91,18.45,0.0
2021-07-19,0.93,22.5,0.0
2021-07-20,0.94,19.73,0.0
2021-07-21,0.93,17.91,0.0
2021-07-22,0.93,17.69,0.0
2021-07-23,0.92,17.2,0.0
2021-07-26,0.92,17.58,0.0
2021-07-27,0.92,19.36,0.0
2021-07-28,0.92,18.31,0.0
2021-07-29,0.91,17.7,0.0
2021-07-30,0.91,18.24,0.0
2021-08-02,0.93,19.46,0.0
2021-08-03,0.93,18.04,0.0
2021-08-04,0.93,17.97,0.0
2021-08-05,0.93,17.28,0.0
2021-08-06,0.93,16.15,0.0
2021-08-09,0.93,16.72,0.0
2021-08-10,0.93,16.79,0.0
2021-08-11,0.93,16.06,0.0
2021-08-12,0.93,15.59,0.0
2021-08-13,0.93,15.45,0.0
2021-08-16,0.93,16.12,0.0
2021-08-17,0.93,17.91,0.0
2021-08-18,0.94,21.57,0.0
2021-08-19,0.95,21.67,0.0
2021-08-20,0.95,18.56,0.0
2021-08-23,0.95,17.15,0.0
2021-08-24,0.94,17.22,0.0
2021-08-25,0.93,16.79,0.0
2021-08-26,0.93,18.84,0.0
2021-08-27,0.92,16.39,0.0
2021-08-30,0.92,16.19,0.0
2021-08-31,0.92,16.48,0.0
2021-09-01,0.92,16.11,0.0
2021-09-02,0.92,16.41,0.0
2021-09-03,0.92,16.41,0.0
2021-09-06,0.92,16.41,0.0
2021-09-07,0.92,18.14,0.0
2021-09-08,0.92,17.96,0.0
2021-09-09,0.92,18.8,0.0
2021-09-10,0.91,20.95,0.0
2021-09-13,0.9,19.37,0.0
2021-09-14,0.9,19.46,0.0
2021-09-15,0.9,18.18,0.0
2021-09-16,0.9,18.69,0.0
2021-09-17,0.9,20.81,0.0
2021-09-20,0.91,25.71,0.0
2021-09-21,0.91,24.36,0.0
2021-09-22,0.9,20.87,0.0
2021-09-23,0.89,18.63,0.0
2021-09-24,0.87,17.75,0.0
2021-09-27,0.86,18.76,0.0
2021-09-28,0.87,23.25,0.0
2021-09-29,0.87,22.56,0.0
2021-09-30,0.89,23.14,0.0
2021-10-01,0.89,21.15,0.0
2021-10-04,0.89,22.96,0.0
2021-10-05,0.89,21.3,0.0
2021-10-06,0.9,21.0,0.0
2021-10-07,0.9,19.54,0.0
2021-10-08,0.9,18.77,0.0
2021-10-11,0.9,20.0,0.0
2021-10-12,0.91,19.85,0.0
2021-10-13,0.91,18.64,0.0
2021-10-14,0.9,16.86,0.0
2021-10-15,0.89,16.3,0.0
2021-10-18,0.89,16.31,0.0
2021-10-19,0.89,15.7,0.0
2021-10-20,0.89,15.49,0.0
2021-10-21,0.89,15.01,0.0
2021-10-22,0.89,15.43,0.0
2021-10-25,0.89,15.24,0.0
2021-10-26,0.89,15.98,0.0
2021-10-27,0.89,16.98,0.0
2021-10-28,0.89,16.53,0.0
2021-10-29,0.89,16.26,0.0
2021-11-01,0.9,16.41,0.0
2021-11-02,0.91,16.03,0.0
2021-11-03,0.91,15.1,0.0
2021-11-04,0.9,15.44,0.0
2021-11-05,0.9,16.48,0.0
2021-11-08,0.89,17.22,0.0
2021-11-09,0.9,17.78,0.0
2021-11-10,0.9,18.73,0.0
2021-11-11,0.9,17.66,0.0
2021-11-12,0.91,16.29,0.0
2021-11-15,0.91,16.49,0.0
2021-11-16,0.93,16.37,0.0
2021-11-17,0.94,17.11,0.0
2021-11-18,0.94,17.59,0.0
2021-11-19,0.94,17.91,0.0
2021-11-22,0.94,19.17,0.0
2021-11-23,0.96,19.38,0.0
2021-11-24,0.96,18.58,0.0
2021-11-25,0.96,18.58,0.0
2021-11-26,1.01,28.62,0.0
2021-11-29,1.02,22.96,0.0
2021-11-30,1.03,27.19,0.0
2021-12-01,1.03,31.12,0.0
2021-12-02,1.04,27.95,0.0
2021-12-03,1.03,30.67,0.0
2021-12-06,1.02,27.18,0.0
2021-12-07,1.0,21.89,0.0
2021-12-08,0.99,19.9,0.0
2021-12-09,0.99,21.58,0.0
2021-12-10,1.0,18.69,0.0
2021-12-13,1.0,20.31,0.0
2021-12-14,1.01,21.89,0.0
2021-12-15,1.01,19.29,0.0
2021-12-16,1.01,20.57,0.0
2021-12-17,1.01,21.57,0.0
2021-12-20,1.03,22.87,0.0
2021-12-21,1.02,21.01,0.0
2021-12-22,1.01,18.63,0.0
2021-12-23,1.0,17.96,0.0
2021-12-24,1.0,17.96,0.0
2021-12-27,0.99,17.68,0.0
2021-12-28,0.98,17.54,0.0
2021-12-29,0.97,16.95,0.0
2021-12-30,0.97,17.33,0.0
2021-12-31,0.98,17.22,0.0
2022-01-03,0.97,16.6,0.0
2022-01-04,0.96,16.91,0.0
2022-01-05,0.95,19.73,0.0
2022-01-06,0.95,19.61,0.0
2022-01-07,0.95,18.76,0.0
2022-01-10,0.96,19.4,0.0
2022-01-11,0.96,18.41,0.0
2022-01-12,0.96,17.62,0.0
2022-01-13,0.97,20.31,0.0
2022-01-14,0.97,19.19,0.0
2022-01-17,0.97,19.19,0.0
2022-01-18,0.98,22.79,0.0
2022-01-19,0.99,23.85,0.0
2022-01-20,1.0,25.59,0.0
2022-01-21,1.03,28.85,0.0
2022-01-24,1.05,29.9,0.0
2022-01-25,1.05,31.16,0.0
2022-01-26,1.03,31.96,0.0
2022-01-27,1.07,30.49,0.0
2022-01-28,1.09,27.66,0.0
2022-01-31,1.1,24.83,0.0
2022-02-01,1.08,21.96,0.0
2022-02-02,1.08,22.09,0.0
2022-02-03,1.08,24.35,0.0
2022-02-04,1.09,23.22,0.0
2022-02-07,1.1,22.86,0.0
2022-02-08,1.1,21.44,0.0
2022-02-09,1.09,19.96,0.0
2022-02-10,1.08,23.91,0.0
2022-02-11,1.1,27.36,0.0
2022-02-14,1.11,28.33,0.0
2022-02-15,1.11,25.7,0.0
2022-02-16,1.14,24.29,0.0
2022-02-17,1.18,28.11,0.0
2022-02-18,1.2,27.75,0.0
2022-02-21,1.2,27.75,0.0
2022-02-22,1.23,28.81,0.0
2022-02-23,1.24,31.02,0.0
2022-02-24,1.32,30.32,0.0
2022-02-25,1.27,27.59,0.0
2022-02-28,1.3,30.15,0.0
2022-03-01,1.33,33.32,0.0
2022-03-02,1.33,30.74,0.0
2022-03-03,1.33,30.48,0.0
2022-03-04,1.38,31.98,0.0
2022-03-07,1.43,36.45,0.0
2022-03-08,1.49,35.13,0.0
2022-03-09,1.47,32.45,0.0
2022-03-10,1.48,30.23,0.0
2022-03-11,1.5,30.75,0.0
2022-03-14,1.51,31.77,0.0
2022-03-15,1.52,29.83,0.0
2022-03-16,1.46,26.67,0.0
2022-03-17,1.39,25.67,0.0
2022-03-18,1.37,23.87,0.0
2022-03-21,1.33,23.53,0.0
2022-03-22,1.31,22.94,0.0
2022-03-23,1.31,23.57,0.0
2022-03-24,1.32,21.67,0.0
2022-03-25,1.29,20.81,0.0
2022-03-28,1.29,19.63,0.0
2022-03-29,1.26,18.9,0.0
2022-03-30,1.25,19.33,0.0
2022-03-31,1.22,20.56,0.0
2022-04-01,1.2,19.63,0.0
2022-04-04,1.18,18.57,0.0
2022-04-05,1.15,21.03,0.0
2022-04-06,1.18,22.1,0.0
2022-04-07,1.18,21.55,0.0
2022-04-08,1.2,21.16,0.0
2022-04-11,1.22,24.37,0.0
2022-04-12,1.25,24.26,0.0
2022-04-13,1.28,21.82,0.0
2022-04-14,1.26,22.7,0.0
2022-04-15,1.26,22.7,0.0
2022-04-18,1.27,22.17,0.0
2022-04-19,1.28,21.37,0.0
2022-04-20,1.29,20.32,0.0
2022-04-21,1.3,22.68,0.0
2022-04-22,1.33,28.21,0.0
2022-04-25,1.35,27.02,0.0
2022-04-26,1.36,33.52,0.0
2022-04-27,1.38,31.6,0.0
2022-04-28,1.38,29.99,0.0
2022-04-29,1.39,33.4,0.0
2022-05-02,1.41,32.34,0.0
2022-05-03,1.4,29.25,0.0
2022-05-04,1.41,25.42,0.0
2022-05-05,1.39,31.2,0.0
2022-05-06,1.4,30.19,0.0
2022-05-09,1.44,34.75,0.0
2022-05-10,1.45,32.99,0.0
2022-05-11,1.45,32.56,0.0
2022-05-12,1.48,31.77,0.0
2022-05-13,1.47,28.87,0.0
2022-05-16,1.49,27.47,0.0
2022-05-17,1.49,26.1,0.0
2022-05-18,1.52,30.96,0.0
2022-05-19,1.54,29.35,0.0
2022-05-20,1.55,29.43,0.0
2022-05-23,1.53,28.48,0.0
2022-05-24,1.54,29.45,0.0
2022-05-25,1.49,28.37,0.0
2022-05-26,1.44,27.5,0.0
2022-05-27,1.41,25.72,0.0
2022-05-30,1.41,26.54,0.0
2022-05-31,1.4,26.19,0.0
2022-06-01,1.37,25.69,0.0
2022-06-02,1.38,24.72,0.0
2022-06-03,1.38,24.79,0.0
2022-06-06,1.37,25.07,0.0
2022-06-07,1.38,24.02,0.0
2022-06-08,1.37,23.96,0.0
2022-06-09,1.38,26.09,0.0
2022-06-10,1.41,27.75,0.0
2022-06-13,1.46,34.02,0.0
2022-06-14,1.46,32.69,0.0
2022-06-15,1.45,29.62,0.0
2022-06-16,1.49,32.95,0.0
2022-06-17,1.5,31.13,0.0
2022-06-20,1.5,31.03,0.0
2022-06-21,1.49,30.19,0.0
2022-06-22,1.54,28.95,0.0
2022-06-23,1.56,29.05,0.0
2022-06-24,1.55,27.23,0.0
2022-06-27,1.54,26.95,0.0
2022-06-28,1.56,28.36,0.0
2022-06-29,1.58,28.16,0.0
2022-06-30,1.64,28.71,0.0
2022-07-01,1.65,26.7,0.0
2022-07-04,1.65,27.53,0.0
2022-07-05,1.67,27.54,0.0
2022-07-06,1.65,26.73,0.0
2022-07-07,1.6,26.08,0.0
2022-07-08,1.57,24.64,0.0
2022-07-11,1.58,26.17,0.0
2022-07-12,1.59,27.29,0.0
2022-07-13,1.59,26.82,0.0
2022-07-14,1.6,26.4,0.0
2022-07-15,1.58,24.23,0.0
2022-07-18,1.55,25.3,0.0
2022-07-19,1.54,24.5,0.0
2022-07-20,1.52,23.88,0.0
2022-07-21,1.52,23.11,0.0
2022-07-22,1.52,23.03,0.0
2022-07-25,1.54,23.36,0.0
2022-07-26,1.56,24.69,0.0
2022-07-27,1.55,23.24,0.0
2022-07-28,1.54,22.33,0.0
2022-07-29,1.51,21.33,0.0
2022-08-01,1.52,22.84,0.0
2022-08-02,1.51,23.93,0.0
2022-08-03,1.5,21.95,0.0
2022-08-04,1.5,21.44,0.0
2022-08-05,1.49,21.15,0.0
2022-08-08,1.49,21.29,0.0
2022-08-09,1.5,21.77,0.0
2022-08-10,1.47,19.74,0.0
2022-08-11,1.42,20.2,0.0
2022-08-12,1.41,19.53,0.0
2022-08-15,1.4,19.95,0.0
2022-08-16,1.39,19.69,0.0
2022-08-17,1.41,19.9,0.0
2022-08-18,1.41,19.56,0.0
2022-08-19,1.42,20.6,0.0
2022-08-22,1.44,23.8,0.0
2022-08-23,1.45,24.11,0.0
2022-08-24,1.43,22.82,0.0
2022-08-25,1.42,21.78,0.0
2022-08-26,1.42,25.56,0.0
2022-08-29,1.44,26.21,0.0
2022-08-30,1.45,26.21,0.0
2022-08-31,1.48,25.87,0.0
2022-09-01,1.5,25.56,0.0
2022-09-02,1.5,25.47,0.0
2022-09-05,1.51,25.99,0.0
2022-09-06,1.51,26.91,0.0
2022-09-07,1.51,24.64,0.0
2022-09-08,1.49,23.61,0.0
2022-09-09,1.47,22.79,0.0
2022-09-12,1.46,23.87,0.0
2022-09-13,1.46,27.27,0.0
2022-09-14,1.46,26.16,0.0
2022-09-15,1.45,26.27,0.0
2022-09-16,1.48,26.3,0.0
2022-09-19,1.47,25.76,0.0
2022-09-20,1.47,27.16,0.0
2022-09-21,1.47,27.99,0.0
2022-09-22,1.48,27.35,0.0
2022-09-23,1.51,29.92,0.0
2022-09-26,1.54,32.26,0.0
2022-09-27,1.58,32.6,0.0
2022-09-28,1.67,30.18,0.0
2022-09-29,1.68,31.84,0.0
2022-09-30,1.67,31.62,0.0
2022-10-03,1.65,30.1,0.0
2022-10-04,1.6,29.07,0.0
2022-10-05,1.61,28.55,0.0
2022-10-06,1.58,30.52,0.0
2022-10-07,1.6,31.36,0.0
2022-10-10,1.6,32.45,0.0
2022-10-11,1.67,33.63,0.0
2022-10-12,1.71,33.57,0.0
2022-10-13,1.71,31.94,0.0
2022-10-14,1.7,32.02,0.0
2022-10-17,1.7,31.37,0.0
2022-10-18,1.69,30.5,0.0
2022-10-19,1.7,30.76,0.0
2022-10-20,1.69,29.98,0.0
2022-10-21,1.71,29.69,0.0
2022-10-24,1.68,29.85,0.0
2022-10-25,1.69,28.46,0.0
2022-10-26,1.67,27.28,0.0
2022-10-27,1.68,27.39,0.0
2022-10-28,1.66,25.75,0.0
2022-10-31,1.66,25.88,0.0
2022-11-01,1.64,25.81,0.0
2022-11-02,1.62,25.86,0.0
2022-11-03,1.64,25.3,0.0
2022-11-04,1.61,24.55,0.0
2022-11-07,1.59,24.35,0.0
2022-11-08,1.6,25.54,0.0
2022-11-09,1.6,26.09,0.0
2022-11-10,1.58,23.53,0.0
2022-11-11,1.58,22.52,0.0
2022-11-14,1.52,23.73,0.0
2022-11-15,1.48,24.54,0.0
2022-11-16,1.48,24.11,0.0
2022-11-17,1.47,23.93,0.0
2022-11-18,1.45,23.12,0.0
2022-11-21,1.44,22.36,0.0
2022-11-22,1.43,21.29,0.0
2022-11-23,1.42,20.35,0.0
2022-11-24,1.42,20.42,0.0
2022-11-25,1.4,20.5,0.0
2022-11-28,1.4,22.21,0.0
2022-11-29,1.42,21.89,0.0
2022-11-30,1.42,20.58,0.0
2022-12-01,1.41,19.84,0.0
2022-12-02,1.4,19.06,0.0
2022-12-05,1.39,20.75,0.0
2022-12-06,1.39,22.17,0.0
2022-12-07,1.4,22.68,0.0
2022-12-08,1.38,22.29,0.0
2022-12-09,1.37,22.83,0.0
2022-12-12,1.37,25.0,0.0
2022-12-13,1.36,22.55,0.0
2022-12-14,1.37,21.14,0.0
2022-12-15,1.38,22.83,0.0
2022-12-16,1.39,22.62,0.0
2022-12-19,1.4,22.42,0.0
2022-12-20,1.41,21.48,0.0
2022-12-21,1.4,20.07,0.0
2022-12-22,1.39,21.97,0.0
2022-12-23,1.38,20.87,0.0
2022-12-26,1.38,20.87,0.0
2022-12-27,1.38,21.65,0.0
2022-12-28,1.4,22.14,0.0
2022-12-29,1.38,21.44,0.0
2022-12-30,1.38,21.67,0.0
2023-01-02,1.38,21.67,0.0
2023-01-03,1.4,22.9,0.0
2023-01-04,1.4,22.01,0.0
2023-01-05,1.4,22.46,0.0
2023-01-06,1.4,21.13,0.0
2023-01-09,1.37,21.97,0.0
2023-01-10,1.35,20.58,0.0
2023-01-11,1.34,21.09,0.0
2023-01-12,1.33,18.83,0.0
2023-01-13,1.32,18.35,0.0
2023-01-16,1.32,19.49,0.0
2023-01-17,1.3,19.36,0.0
2023-01-18,1.29,20.34,0.0
2023-01-19,1.3,20.52,0.0
2023-01-20,1.29,19.85,0.0
2023-01-23,1.28,19.81,0.0
2023-01-24,1.29,19.2,0.0
2023-01-25,1.28,19.08,0.0
2023-01-26,1.26,18.73,0.0
2023-01-27,1.25,18.51,0.0
2023-01-30,1.25,19.94,0.0
2023-01-31,1.25,19.4,0.0
2023-02-01,1.25,17.87,0.0
2023-02-02,1.21,18.73,0.0
2023-02-03,1.2,18.33,0.0
2023-02-06,1.2,19.43,0.0
2023-02-07,1.2,18.66,0.0
2023-02-08,1.2,19.63,0.0
2023-02-09,1.2,20.71,0.0
2023-02-10,1.23,20.53,0.0
2023-02-13,1.24,20.34,0.0
2023-02-14,1.23,18.91,0.0
2023-02-15,1.23,18.23,0.0
2023-02-16,1.23,20.17,0.0
2023-02-17,1.26,20.02,0.0
2023-02-20,1.26,21.23,0.0
2023-02-21,1.28,22.87,0.0
2023-02-22,1.28,22.29,0.0
2023-02-23,1.28,21.14,0.0
2023-02-24,1.28,21.67,0.0
2023-02-27,1.28,20.95,0.0
2023-02-28,1.3,20.7,0.0
2023-03-01,1.29,20.58,0.0
2023-03-02,1.27,19.59,0.0
2023-03-03,1.25,18.49,0.0
2023-03-06,1.24,18.61,0.0
2023-03-07,1.25,19.59,0.0
2023-03-08,1.27,19.11,0.0
2023-03-09,1.3,22.61,0.0
2023-03-10,1.37,24.8,0.0
2023-03-13,1.51,26.52,0.0
2023-03-14,1.5,23.73,0.0
2023-03-15,1.64,26.14,0.0
2023-03-16,1.61,22.99,0.0
2023-03-17,1.62,25.51,0.0
2023-03-20,1.62,24.15,0.0
2023-03-21,1.52,21.38,0.0
2023-03-22,1.5,22.26,0.0
2023-03-23,1.52,22.61,0.0
2023-03-24,1.54,21.74,0.0
2023-03-27,1.52,20.6,0.0
2023-03-28,1.52,19.97,0.0
2023-03-29,1.5,19.12,0.0
2023-03-30,1.46,19.02,0.0
2023-03-31,1.45,18.7,0.0
2023-04-03,1.43,18.55,0.0
2023-04-04,1.43,19.0,0.0
2023-04-05,1.45,19.08,0.0
2023-04-06,1.46,18.4,0.0
2023-04-07,1.46,18.4,0.0
2023-04-10,1.45,18.97,0.0
2023-04-11,1.44,19.1,0.0
2023-04-12,1.43,19.09,0.0
2023-04-13,1.42,17.8,0.0
2023-04-14,1.39,17.07,0.0
2023-04-17,1.38,16.95,0.0
2023-04-18,1.37,16.83,0.0
2023-04-19,1.37,16.46,0.0
2023-04-20,1.38,17.17,0.0
2023-04-21,1.38,16.77,0.0
2023-04-24,1.38,16.89,0.0
2023-04-25,1.4,18.76,0.0
2023-04-26,1.41,18.84,0.0
2023-04-27,1.39,17.03,0.0
2023-04-28,1.4,15.78,0.0
2023-05-01,1.4,16.08,0.0
2023-05-02,1.44,17.78,0.0
2023-05-03,1.45,18.34,0.0
2023-05-04,1.51,20.09,0.0
2023-05-05,1.48,17.19,0.0
2023-05-08,1.49,16.98,0.0
2023-05-09,1.49,17.71,0.0
2023-05-10,1.49,16.94,0.0
2023-05-11,1.49,16.93,0.0
2023-05-12,1.48,17.03,0.0
2023-05-15,1.49,17.12,0.0
2023-05-16,1.49,17.99,0.0
2023-05-17,1.49,16.87,0.0
2023-05-18,1.47,16.05,0.0
2023-05-19,1.45,16.81,0.0
2023-05-22,1.44,17.21,0.0
2023-05-23,1.44,18.53,0.0
2023-05-24,1.44,20.03,0.0
2023-05-25,1.42,19.14,0.0
2023-05-26,1.41,17.95,0.0
2023-05-29,1.41,17.46,0.0
2023-05-30,1.4,17.46,0.0
2023-05-31,1.42,17.94,0.0
2023-06-01,1.42,15.65,0.0
2023-06-02,1.39,14.6,0.0
2023-06-05,1.39,14.73,0.0
2023-06-06,1.39,13.96,0.0
2023-06-07,1.39,13.94,0.0
2023-06-08,1.4,13.65,0.0
2023-06-09,1.4,13.83,0.0
2023-06-12,1.41,15.01,0.0
2023-06-13,1.39,14.61,0.0
2023-06-14,1.38,13.88,0.0
2023-06-15,1.37,14.5,0.0
2023-06-16,1.35,13.54,0.0
2023-06-19,1.35,14.19,0.0
2023-06-20,1.35,13.88,0.0
2023-06-21,1.35,13.2,0.0
2023-06-22,1.34,12.91,0.0
2023-06-23,1.35,13.44,0.0
2023-06-26,1.36,14.25,0.0
2023-06-27,1.34,13.74,0.0
2023-06-28,1.34,13.43,0.0
2023-06-29,1.31,13.54,0.0
2023-06-30,1.3,13.59,0.0
2023-07-03,1.29,13.57,0.0
2023-07-04,1.29,13.7,0.0
2023-07-05,1.28,14.18,0.0
2023-07-06,1.29,15.44,0.0
2023-07-07,1.28,14.83,0.0
2023-07-10,1.29,15.07,0.0
2023-07-11,1.28,14.84,0.0
2023-07-12,1.27,13.54,0.0
2023-07-13,1.27,13.61,0.0
2023-07-14,1.28,13.34,0.0
2023-07-17,1.29,13.48,0.0
2023-07-18,1.28,13.3,0.0
2023-07-19,1.28,13.76,0.0
2023-07-20,1.27,13.99,0.0
2023-07-21,1.26,13.6,0.0
2023-07-24,1.25,13.91,0.0
2023-07-25,1.24,13.86,0.0
2023-07-26,1.23,13.19,0.0
2023-07-27,1.2,14.41,0.0
2023-07-28,1.19,13.33,0.0
2023-07-31,1.19,13.63,0.0
2023-08-01,1.19,13.93,0.0
2023-08-02,1.21,16.09,0.0
2023-08-03,1.22,15.92,0.0
2023-08-04,1.22,17.1,0.0
2023-08-07,1.22,15.77,0.0
2023-08-08,1.23,15.99,0.0
2023-08-09,1.23,15.96,0.0
2023-08-10,1.22,15.85,0.0
2023-08-11,1.22,14.84,0.0
2023-08-14,1.22,14.82,0.0
2023-08-15,1.23,16.46,0.0
2023-08-16,1.25,16.78,0.0
2023-08-17,1.26,17.89,0.0
2023-08-18,1.27,17.3,0.0
2023-08-21,1.26,17.13,0.0
2023-08-22,1.25,16.97,0.0
2023-08-23,1.25,15.98,0.0
2023-08-24,1.23,17.2,0.0
2023-08-25,1.23,15.68,0.0
2023-08-28,1.22,15.08,0.0
2023-08-29,1.22,14.45,0.0
2023-08-30,1.22,13.88,0.0
2023-08-31,1.22,13.57,0.0
2023-09-01,1.22,13.09,0.0
2023-09-04,1.22,13.82,0.0
2023-09-05,1.22,14.01,0.0
2023-09-06,1.23,14.45,0.0
2023-09-07,1.23,14.4,0.0
2023-09-08,1.23,13.84,0.0
2023-09-11,1.23,13.8,0.0
2023-09-12,1.23,14.23,0.0
2023-09-13,1.24,13.48,0.0
2023-09-14,1.23,12.82,0.0
2023-09-15,1.22,13.79,0.0
2023-09-18,1.22,14.0,0.0
2023-09-19,1.21,14.11,0.0
2023-09-20,1.2,15.14,0.0
2023-09-21,1.2,17.54,0.0
2023-09-22,1.2,17.2,0.0
2023-09-25,1.19,16.9,0.0
2023-09-26,1.2,18.94,0.0
2023-09-27,1.21,18.22,0.0
2023-09-28,1.23,17.34,0.0
2023-09-29,1.24,17.52,0.0
2023-10-02,1.26,17.61,0.0
2023-10-03,1.28,19.78,0.0
2023-10-04,1.29,18.58,0.0
2023-10-05,1.29,18.49,0.0
2023-10-06,1.29,17.45,0.0
2023-10-09,1.29,17.7,0.0
2023-10-10,1.29,17.03,0.0
2023-10-11,1.27,16.09,0.0
2023-10-12,1.26,16.69,0.0
2023-10-13,1.27,19.32,0.0
2023-10-16,1.27,17.21,0.0
2023-10-17,1.27,17.88,0.0
2023-10-18,1.29,19.22,0.0
2023-10-19,1.31,21.4,0.0
2023-10-20,1.33,21.71,0.0
2023-10-23,1.33,20.37,0.0
2023-10-24,1.31,18.97,0.0
2023-10-25,1.3,20.19,0.0
2023-10-26,1.3,20.68,0.0
2023-10-27,1.31,21.27,0.0
2023-10-30,1.32,19.75,0.0
2023-10-31,1.32,18.14,0.0
2023-11-01,1.33,16.87,0.0
2023-11-02,1.29,15.66,0.0
2023-11-03,1.29,14.91,0.0
2023-11-06,1.28,14.89,0.0
2023-11-07,1.29,14.81,0.0
2023-11-08,1.28,14.45,0.0
2023-11-09,1.27,15.29,0.0
2023-11-10,1.26,14.17,0.0
2023-11-13,1.25,14.76,0.0
